pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#23,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,ma_roma_ft,pyramid_v2,0.3692,0.04134,20,10000,2489,homography@direct,7.79,4.240,3.775,0.050,0.200,0.700,1.000,5.650,3.744,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#24,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,ma_roma_ft,pyramid_v2,0.3692,0.04134,20,10000,895,affine@direct+zoom,10.70,138.011,143.028,0.000,0.000,0.000,0.000,131.783,129.513,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#25,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,ma_roma_ft,pyramid_v2,0.3692,0.04134,20,10000,3842,homography@direct,7.26,2.183,1.973,0.100,0.800,0.950,1.000,2.355,1.625,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#26,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,ma_roma_ft,pyramid_v2,0.3692,0.04134,20,10000,3051,homography@direct,7.70,3.318,3.322,0.100,0.400,0.850,1.000,3.698,2.674,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.9513,0.10851,47,10000,8487,homography@direct,3.36,2.074,1.715,0.191,0.766,0.979,1.000,2.907,2.817,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.9513,0.10851,47,10000,7611,affine@direct,3.39,2.575,2.326,0.128,0.660,0.915,1.000,3.007,3.079,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.9513,0.10851,47,10000,6147,homography@direct,3.58,3.547,2.842,0.085,0.511,0.766,0.957,4.408,3.851,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#3,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.9513,0.10851,47,10000,2522,homography@direct,3.33,3.676,3.175,0.106,0.468,0.723,1.000,12.300,6.467,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#4,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.9513,0.10851,47,10000,2619,homography@direct,3.36,2.761,2.324,0.191,0.638,0.915,1.000,11.691,6.424,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#5,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.9513,0.10851,47,10000,2426,affine@direct,3.55,5.979,4.796,0.043,0.277,0.532,0.809,9.290,6.036,ok,
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.9286,1.85714,61,10000,3381,affine@direct,0.85,5.623,4.721,0.016,0.230,0.525,0.885,4.239,4.012,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.5592,5.12007,22,10000,1307,affine@direct+zoom,3.32,29.944,30.360,0.000,0.000,0.091,0.136,30.763,33.255,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.5592,5.12007,33,10000,1989,affine@direct+zoom,4.16,20.095,14.397,0.000,0.061,0.091,0.212,18.290,14.123,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.5592,5.12007,46,10000,1560,affine@direct,2.13,17.729,14.970,0.000,0.043,0.109,0.217,16.438,12.090,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.5592,5.12007,44,10000,1756,affine@direct,2.11,15.287,12.399,0.000,0.000,0.045,0.341,15.766,12.755,ok,
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#0,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,ma_roma_ft,pyramid_v2,0.5515,0.03345,56,10000,790,affine@direct,3.91,178.255,188.995,0.000,0.000,0.000,0.000,184.412,186.392,ok,
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#1,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,ma_roma_ft,pyramid_v2,0.5515,0.03345,56,10000,1447,affine@direct+zoom,5.73,206.351,202.733,0.000,0.000,0.000,0.000,213.953,211.612,ok,
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#2,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,ma_roma_ft,pyramid_v2,0.5515,0.03345,56,10000,1254,homography@direct,1.97,224.979,226.906,0.000,0.000,0.000,0.000,185.285,183.611,ok,
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#3,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,ma_roma_ft,pyramid_v2,0.5515,0.03345,56,10000,1630,affine@direct,1.98,165.508,161.922,0.000,0.000,0.000,0.000,168.813,160.653,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6667,1.00000,20,10000,6273,homography@direct,0.70,2.930,2.437,0.050,0.650,0.900,1.000,3.329,2.980,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.9226,0.46130,39,10000,4795,affine@direct,0.62,4.879,3.635,0.051,0.359,0.590,0.897,1.997,1.925,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#2,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.9226,0.46130,39,10000,4223,affine@direct,0.69,4.421,3.526,0.128,0.436,0.718,0.897,2.106,1.769,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#3,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.9226,0.46130,39,10000,3678,affine@direct,0.67,4.362,3.403,0.103,0.436,0.667,0.923,1.935,1.937,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3333,1.00000,26,10000,3465,affine@direct,0.67,13.598,8.146,0.000,0.154,0.308,0.577,6.147,5.462,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3333,1.00000,26,10000,3164,affine@direct,0.75,13.256,7.071,0.000,0.077,0.269,0.538,7.083,6.066,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3333,1.00000,44,10000,3564,affine@direct,0.69,13.531,9.968,0.023,0.114,0.227,0.500,7.340,4.488,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3333,1.00000,44,10000,3328,affine@direct,0.73,12.159,7.501,0.000,0.091,0.295,0.568,6.862,4.421,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3333,1.00000,53,10000,3674,affine@direct,0.72,16.034,8.264,0.019,0.132,0.302,0.547,10.101,5.840,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3333,1.00000,53,10000,1958,affine@direct,0.75,16.478,11.057,0.019,0.075,0.132,0.453,11.207,6.754,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#0,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,3375,affine@direct,1.02,22.106,23.482,0.000,0.000,0.000,0.208,20.423,20.216,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,2856,affine@direct,1.00,15.608,13.702,0.000,0.000,0.042,0.333,15.802,13.950,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,2148,affine@direct,1.08,15.885,16.631,0.042,0.042,0.042,0.292,15.513,13.312,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,3410,affine@direct,1.00,19.321,18.414,0.000,0.000,0.083,0.333,17.867,17.124,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,3168,affine@direct,1.03,9.204,9.410,0.000,0.059,0.059,0.588,7.448,7.494,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,1518,homography@direct,1.13,22.981,22.112,0.000,0.000,0.059,0.294,14.515,13.334,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,2387,affine@direct,1.05,14.278,9.977,0.059,0.059,0.059,0.529,12.962,10.008,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,2142,homography@direct,1.07,19.021,22.732,0.000,0.059,0.118,0.353,17.295,14.844,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,2902,affine@direct,1.01,20.120,17.564,0.000,0.000,0.000,0.125,19.792,18.137,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,1673,affine@direct,1.13,28.007,27.950,0.000,0.000,0.042,0.250,25.657,26.387,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,1850,affine@direct,1.09,17.239,14.313,0.000,0.000,0.042,0.250,15.874,14.426,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,5345,affine@direct,1.00,19.518,20.366,0.000,0.000,0.083,0.250,19.682,20.760,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,1896,affine@direct,1.10,24.273,19.949,0.000,0.000,0.000,0.235,13.905,15.722,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,2908,affine@direct,1.02,11.934,11.824,0.000,0.059,0.118,0.471,11.626,11.932,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,2734,affine@direct,1.05,10.490,10.464,0.000,0.118,0.176,0.471,10.810,11.881,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,2405,homography@direct,1.04,14.691,15.125,0.000,0.059,0.176,0.294,12.914,13.075,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#16,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,2598,homography@direct,1.03,20.671,19.010,0.000,0.000,0.000,0.167,21.656,20.824,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#17,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,2605,affine@direct,1.06,15.687,14.146,0.000,0.083,0.083,0.375,15.803,12.364,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#18,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,1967,homography@direct,1.03,16.729,15.528,0.000,0.042,0.042,0.375,13.973,11.313,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#19,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,4854,affine@direct,1.04,21.646,22.874,0.000,0.042,0.083,0.208,22.446,25.314,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#20,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,1594,homography@direct,1.10,28.047,17.568,0.000,0.000,0.118,0.294,19.158,17.956,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#21,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,2154,homography@direct,1.09,18.206,16.743,0.000,0.000,0.059,0.353,15.192,13.207,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#22,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,1977,affine@direct,1.09,12.260,11.846,0.000,0.000,0.118,0.412,12.645,12.068,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#23,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,1949,affine@direct,1.00,22.859,21.748,0.000,0.000,0.059,0.118,19.283,17.864,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#24,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,5775,homography@direct,1.02,25.230,26.838,0.000,0.000,0.042,0.125,25.604,28.078,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#25,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,3632,affine@direct,1.03,19.645,21.076,0.000,0.000,0.083,0.250,20.436,21.747,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#26,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,3437,homography@direct,1.01,18.800,19.640,0.000,0.042,0.083,0.250,18.095,19.883,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#27,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,24,10000,4623,homography@direct,1.02,23.071,25.691,0.000,0.042,0.042,0.208,22.948,23.017,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#28,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,1995,affine@direct,1.04,15.056,12.463,0.000,0.000,0.000,0.353,11.829,9.753,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#29,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,1972,affine@direct,1.07,12.426,10.027,0.000,0.118,0.235,0.471,12.935,11.040,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#30,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,1693,homography@direct,1.09,17.412,13.430,0.000,0.000,0.118,0.176,10.885,9.094,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#31,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,17,10000,2862,affine@direct,1.04,12.098,12.022,0.000,0.000,0.059,0.471,12.497,10.055,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#0,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,1423,affine@direct,1.18,39.179,31.060,0.000,0.000,0.077,0.077,36.332,35.543,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,898,homography@direct,1.12,42.638,33.793,0.000,0.000,0.000,0.000,41.915,29.466,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,1206,affine@direct,1.15,41.961,34.848,0.000,0.000,0.000,0.077,43.447,34.343,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,776,affine@direct,1.10,43.715,40.527,0.000,0.000,0.000,0.000,43.579,41.055,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,833,homography@direct,1.14,49.485,41.927,0.000,0.000,0.000,0.000,43.144,40.021,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,945,affine@direct,1.15,60.971,62.404,0.000,0.000,0.000,0.077,57.141,60.649,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,724,affine@direct,1.08,91.898,95.615,0.000,0.000,0.000,0.000,86.926,77.099,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,537,affine@direct,1.08,242.272,211.011,0.000,0.000,0.000,0.000,223.126,209.006,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,1052,affine@direct,1.14,37.728,28.326,0.000,0.000,0.077,0.308,40.164,30.105,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,721,affine@direct,1.13,58.776,53.440,0.000,0.000,0.000,0.000,70.533,71.270,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,1255,affine@direct,1.12,42.365,41.181,0.000,0.000,0.000,0.077,39.297,40.598,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,1493,affine@direct,1.10,47.714,36.276,0.000,0.000,0.000,0.077,51.205,35.430,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,660,affine@direct,1.12,48.178,32.560,0.000,0.000,0.000,0.077,49.676,36.087,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,696,homography@direct,1.08,85.115,76.474,0.000,0.000,0.000,0.000,80.699,71.362,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,893,affine@direct,1.13,53.068,49.753,0.000,0.000,0.000,0.154,39.278,35.818,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,13,10000,875,affine@direct,1.12,55.563,47.220,0.000,0.000,0.000,0.000,47.914,32.739,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#0,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,3089,affine@direct,1.49,19.787,18.811,0.000,0.000,0.000,0.111,19.839,17.944,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,590,affine@direct,1.50,34.826,35.303,0.000,0.056,0.056,0.111,27.519,25.666,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,660,affine@direct,1.55,27.850,22.654,0.000,0.000,0.000,0.111,27.554,23.163,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,1634,affine@direct,1.54,24.625,21.898,0.000,0.000,0.037,0.148,24.361,21.245,ok,
