backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
pyramid_loftr,0.25,4,True,,0.717167124992887,0.713465097612863,1.0,1.0,1.0,1.0,58,5328,0.5547685750061646,affine
pyramid_loftr,0.25,5,True,,0.7483704851383185,0.7412041843658284,1.0,1.0,1.0,1.0,58,5542,0.554142968961969,affine
pyramid_loftr,0.25,6,True,,0.7016187606757764,0.7040979538190786,1.0,1.0,1.0,1.0,58,5732,0.5581238670274615,affine
pyramid_loftr,0.25,7,True,,0.7589118605405847,0.7591878956513489,1.0,1.0,1.0,1.0,58,5503,0.5584985450841486,affine
pyramid_loftr,0.1,0,True,,0.17318075627238294,0.17725243964843468,1.0,1.0,1.0,1.0,49,5417,0.46858501993119717,affine
pyramid_loftr,0.1,1,True,,0.16870361913286802,0.16854665069158598,1.0,1.0,1.0,1.0,49,5386,0.47520862403325737,affine
pyramid_loftr,0.1,2,True,,0.15967171504826527,0.1659584415688776,1.0,1.0,1.0,1.0,49,5311,0.4701054119504988,affine
pyramid_loftr,0.1,3,True,,0.16657178482647267,0.13509711255069232,1.0,1.0,1.0,1.0,49,5313,0.4682996419724077,homography
pyramid_loftr,0.1,4,True,,0.18131706005115789,0.17905946496363634,1.0,1.0,1.0,1.0,49,5398,0.46894355898257345,affine
pyramid_loftr,0.1,5,True,,0.1626260887208309,0.16111997676993028,1.0,1.0,1.0,1.0,49,5691,0.47043068101629615,affine
pyramid_loftr,0.1,6,True,,0.19550346497748827,0.1540793425161635,1.0,1.0,1.0,1.0,49,5508,0.4693919769488275,homography
pyramid_loftr,0.1,7,True,,0.15863220479307416,0.157361374267527,1.0,1.0,1.0,1.0,49,5605,0.4687425800366327,affine
pyramid_loftr,0.05,0,True,,0.09103750578728612,0.0926291599061019,1.0,1.0,1.0,1.0,49,5377,0.46826349303591996,affine
pyramid_loftr,0.05,1,True,,0.10486797954960944,0.10511555103395973,1.0,1.0,1.0,1.0,49,5173,0.46798362501431257,affine
pyramid_loftr,0.05,2,True,,0.09460246875304533,0.09924906441301155,1.0,1.0,1.0,1.0,49,5672,0.46875579096376896,homography
pyramid_loftr,0.05,3,True,,0.08913254902779089,0.08992034893715808,1.0,1.0,1.0,1.0,49,4991,0.46842684294097126,affine
pyramid_loftr,0.05,4,True,,0.0894469642558284,0.09000960936164396,1.0,1.0,1.0,1.0,49,5428,0.466971690999344,affine
pyramid_loftr,0.05,5,True,,0.08680893295598258,0.09371051328875575,1.0,1.0,1.0,1.0,49,5376,0.4674350080313161,homography
pyramid_loftr,0.05,6,True,,0.08706295414205577,0.0889181020842843,1.0,1.0,1.0,1.0,49,5551,0.4703297730302438,affine
pyramid_loftr,0.05,7,True,,0.08737084955240243,0.07966866004425904,1.0,1.0,1.0,1.0,49,5435,0.467152061057277,affine
pyramid_loftr,0.02,0,True,,0.21281867442893493,0.2232621160561935,1.0,1.0,1.0,1.0,49,3949,0.47015954402741045,affine
pyramid_loftr,0.02,1,True,,0.33652114266997163,0.325430098158476,1.0,1.0,1.0,1.0,49,3709,0.4673249199986458,affine
pyramid_loftr,0.02,2,True,,0.2558809566623429,0.263308594456593,1.0,1.0,1.0,1.0,49,3767,0.46794040699023753,affine
pyramid_loftr,0.02,3,True,,0.12192306713802399,0.10498989042624332,1.0,1.0,1.0,1.0,49,3860,0.467607319005765,affine
pyramid_loftr,0.02,4,True,,0.2615199199728995,0.24162406792624597,1.0,1.0,1.0,1.0,49,3812,0.4660554180154577,affine
pyramid_loftr,0.02,5,True,,0.23771459644303622,0.23885815410729816,1.0,1.0,1.0,1.0,49,4092,0.46634087595157325,affine
pyramid_loftr,0.02,6,True,,0.27982555184679214,0.2845989444804349,1.0,1.0,1.0,1.0,49,3859,0.46699188300408423,affine
pyramid_loftr,0.02,7,True,,0.23551325337828835,0.237083691402674,1.0,1.0,1.0,1.0,49,4286,0.4685415650019422,affine
