backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
classical_sift,0.1,6,True,,1227.9740992421869,347.1586660860816,0.0,0.0,0.0,0.0,1,39,0.24911426799371839,homography
classical_sift,0.1,7,True,,1554.6210894070232,526.1955703151461,0.0,0.0,0.0,0.0,1,23,0.24223722307942808,homography
classical_sift,0.05,0,True,,869.6783600336377,443.5765903367744,0.0,0.0,0.0,0.0,1,36,0.22456664498895407,homography
classical_sift,0.05,1,True,,1471.142628724216,1309.795119164185,0.0,0.0,0.0,0.0,1,38,0.2277397180441767,affine
classical_sift,0.05,2,True,,449.34518821505026,400.30166661820715,0.0,0.0,0.0,0.0,1,42,0.2294485499151051,homography
classical_sift,0.05,3,True,,690.3083911044048,670.914335968921,0.0,0.0,0.0,0.0,1,47,0.231697708950378,affine
classical_sift,0.05,4,True,,269.00195764396074,243.63580691275155,0.0,0.0,0.0,0.0,1,54,0.23799643607344478,affine
classical_sift,0.05,5,True,,643.3699520272008,255.85315999721223,0.0,0.0,0.0,0.0,1,42,0.23761776799801737,homography
classical_sift,0.05,6,True,,1824.9996227791662,1044.10852777453,0.0,0.0,0.0,0.0,1,43,0.23912192007992417,homography
classical_sift,0.05,7,True,,5487.998414200436,825.215608641241,0.0,0.0,0.0,0.0,1,46,0.2282118359580636,homography
classical_sift,0.02,0,True,,1409.049428892815,651.600444814565,0.0,0.0,0.0,0.0,1,40,0.2256372490664944,homography
classical_sift,0.02,1,True,,792.0939811096367,663.3207913284735,0.0,0.0,0.0,0.0,1,59,0.22699121292680502,affine
classical_sift,0.02,2,True,,747.1914727076698,272.7997776347018,0.0,0.0,0.0,0.0,1,58,0.22875844303052872,homography
classical_sift,0.02,3,True,,872.9626808000437,784.0766206856492,0.0,0.0,0.0,0.0,1,54,0.2256956590572372,homography
classical_sift,0.02,4,True,,494.1914325813757,429.91187979044525,0.0,0.0,0.0,0.0,1,52,0.228659963933751,homography
classical_sift,0.02,5,True,,39441.21228415545,221.6354330150181,0.0,0.0,0.0,0.0,1,46,0.21785104903392494,homography
classical_sift,0.02,6,True,,20579.335874028722,328.1513125812618,0.0,0.0,0.0,0.0,1,39,0.22854129504412413,homography
classical_sift,0.02,7,True,,1271.7632559788863,1061.4233022710202,0.0,0.0,0.0,0.0,1,47,0.22886014299001545,affine
pyramid_sift,0.5,0,True,,1132.3698793564095,1025.6082894283404,0.0,0.0,0.0,0.0,58,821,1.6897484899964184,affine
pyramid_sift,0.5,1,True,,494.82463292369965,355.6051310106178,0.0,0.0,0.0,0.0,58,709,1.5880141239613295,homography
pyramid_sift,0.5,2,True,,255.2077961619901,243.35651753846219,0.0,0.0,0.0,0.0,58,779,1.5558167410781607,affine
