pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,19,241,11,affine,0.09,99.039,44.886,0.000,0.000,0.053,0.105,93.964,58.365,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#0,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,loftr,direct,0.9966,1.00000,46,147,95,affine,0.02,2.553,2.198,0.109,0.674,0.913,1.000,3.110,2.239,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#1,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,loftr,direct,0.9966,1.00000,47,187,124,affine,0.01,1.896,1.446,0.255,0.872,0.957,1.000,1.874,1.532,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#2,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,loftr,direct,0.6051,0.60715,38,287,258,affine,0.01,1.261,1.229,0.368,0.974,0.974,1.000,1.586,1.141,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#0,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,loftr,direct,0.9911,0.99115,59,4280,1307,affine,0.16,9.381,8.117,0.034,0.068,0.203,0.661,7.711,5.655,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#1,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,loftr,direct,0.8824,3.01599,100,288,13,homography,0.13,34.833,27.678,0.000,0.020,0.070,0.140,21.100,14.829,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#2,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,loftr,direct,0.8824,3.01599,100,381,32,affine,0.13,24.922,18.194,0.000,0.010,0.090,0.320,28.197,17.690,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#3,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,loftr,direct,0.8746,2.98929,129,175,8,affine,0.13,57.617,45.067,0.000,0.008,0.008,0.023,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#4,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,loftr,direct,0.8746,2.98929,129,206,9,homography,0.14,16087.188,2765.591,0.000,0.000,0.000,0.000,,,ok,
eval_5842WCu-Spalled_SEM-SE_SEM-BSE_Multiscale_0#0,Multiscale,5842WCu-Spalled_SEM-SE_SEM-BSE_Multiscale,matchanything,direct,0.2308,0.05769,19,85,6,affine,0.21,102.209,93.032,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_0#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.8729,0.32023,37,215,4,affine,0.77,1990.494,2152.457,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_0#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.8729,0.32023,37,50,4,affine,0.76,1264.968,1272.201,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_0#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.8729,0.32023,37,619,17,affine,0.74,1597.190,1471.336,0.000,0.000,0.000,0.000,1597.189,1471.336,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.9104,0.35657,39,739,5,affine,0.62,3232.649,2519.406,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.9104,0.35657,39,343,4,affine,0.61,2539.104,2188.030,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.9104,0.35657,39,1786,20,affine,0.60,1496.182,1155.557,0.000,0.000,0.000,0.000,1499.243,1158.259,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.7688,0.35658,37,1638,6,affine,0.61,1701.261,1612.857,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.7688,0.35658,37,517,5,affine,0.66,1880.443,1686.588,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.7688,0.35658,37,3083,11,homography,0.61,1678.945,1766.527,0.000,0.000,0.000,0.027,1696.859,1699.180,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.0113,0.02806,42,517,4,affine,0.63,3537.389,2840.582,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.0113,0.02806,42,312,5,homography,0.62,2742.436,1846.585,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.0113,0.02806,42,677,7,affine,0.61,3595.059,3349.470,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.9303,0.35637,53,1561,9,affine,0.66,429.369,430.882,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.9303,0.35637,53,369,5,homography,0.66,2247.624,1718.598,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,matchanything,direct,0.9303,0.35637,53,2781,34,affine,0.65,153.737,145.614,0.000,0.000,0.019,0.038,144.911,136.597,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,matchanything,direct,0.9991,1.95136,41,82,4,affine,0.16,1044.422,992.153,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,matchanything,direct,0.9991,1.95136,41,4,3,affine,0.18,1875.733,1885.688,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,matchanything,direct,0.7358,0.29986,34,249,5,homography,0.24,586.698,606.063,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,matchanything,direct,0.7358,0.29986,34,15,5,affine,0.21,700.973,746.616,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,matchanything,direct,0.8165,0.83614,58,572,4,affine,0.22,814.991,856.785,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,matchanything,direct,0.8165,0.83614,58,129,4,affine,0.23,1038.549,1148.117,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM67_OM-SEM_Multiscale,matchanything,direct,0.6164,1.09526,14,84,4,affine,0.15,2056.356,2063.529,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_OM-SEM_Multiscale_0#1,Multiscale,CoNi-AM67_OM-SEM_Multiscale,matchanything,direct,0.6164,1.09526,14,95,5,homography,0.15,933.887,933.172,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_OM-SEM_Multiscale_0#2,Multiscale,CoNi-AM67_OM-SEM_Multiscale,matchanything,direct,0.1364,0.13591,11,10,4,homography,0.16,970.529,686.280,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.6759,2.88000,17,18,4,affine,0.13,20760.531,18884.683,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#1,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.6759,2.88000,17,7,4,homography,0.13,561.856,579.267,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#2,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.6759,2.88000,17,515,7,affine,0.15,822.831,654.478,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#3,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.6759,2.88000,17,395,5,homography,0.15,984.684,592.004,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#4,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.6759,2.88000,17,187,5,affine,0.17,1365.119,1206.337,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.6759,2.88000,17,404,6,affine,0.16,446.988,348.526,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,14,14,4,affine,0.13,1038.903,988.643,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,14,5,3,affine,0.13,2597.671,1791.355,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#2,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,14,411,8,affine,0.14,64.426,63.539,0.000,0.000,0.000,0.071,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#3,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,14,132,5,homography,0.14,263.204,272.133,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#4,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,14,45,4,affine,0.14,292.047,311.371,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,14,252,6,affine,0.14,611.622,650.939,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,18,10,4,homography,0.13,1174.499,1178.455,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,18,4,3,affine,0.13,2074.294,2011.088,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#2,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,18,67,6,homography,0.15,13577.739,4356.002,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#3,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,18,53,5,homography,0.15,1822.048,336.682,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#4,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,18,20,4,homography,0.13,1178.612,689.668,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,matchanything,direct,0.5503,2.88000,18,151,6,homography,0.16,6694.110,1011.895,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM90_OM-SEM_Multiscale,matchanything,direct,0.4811,6.20943,11,82,5,homography,0.14,742.411,494.086,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_OM-SEM_Multiscale_0#1,Multiscale,CoNi-AM90_OM-SEM_Multiscale,matchanything,direct,0.4140,0.84393,8,64,4,affine,0.15,1041.057,1149.078,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#0,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,56,4,affine,1.90,898.908,886.346,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#1,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,43,4,affine,1.86,729.286,719.887,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#2,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,107,6,homography,1.86,1045.685,632.603,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#3,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,77,4,affine,1.88,4624.192,4318.125,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#4,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,86,4,affine,1.90,1735.787,1533.218,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#5,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,142,5,homography,1.86,368.663,241.567,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#6,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,149,5,homography,1.89,940.497,781.754,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#7,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,137,4,affine,1.90,998.975,859.347,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#8,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,114,5,homography,1.86,2024.570,1529.311,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#9,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,114,4,affine,1.90,674.251,677.035,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#10,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,91,4,affine,1.89,2261.051,1994.292,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#11,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,99,4,affine,1.86,1151.323,919.462,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#12,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,75,5,affine,1.89,1310.399,1110.256,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#13,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,77,5,homography,1.91,7041.558,518.273,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#14,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,68,5,homography,2.26,1088.448,671.436,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#15,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,20,,,,,,,,,,,,,failed,only 0 correspondences
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#16,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,20,,,,,,,,,,,,,failed,only 0 correspondences
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#17,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,20,,,,,,,,,,,,,failed,only 3 correspondences
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#18,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,4,4,homography,1.93,973.409,879.422,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#19,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,20,,,,,,,,,,,,,failed,only 2 correspondences
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#20,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,38,4,affine,1.86,321.842,346.559,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#21,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,5,4,homography,1.88,386.115,357.436,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#22,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,6,4,homography,1.90,485.341,501.807,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#23,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,20,,,,,,,,,,,,,failed,only 3 correspondences
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#24,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,32,5,homography,1.88,6642.962,2771.620,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#25,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,37,5,homography,1.90,801.446,724.246,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#26,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,0.3692,0.04134,20,37,4,affine,1.86,996.105,850.837,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,matchanything,direct,0.9513,0.10851,47,398,5,affine,1.72,1289.729,1197.378,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,matchanything,direct,0.9513,0.10851,47,366,5,homography,1.76,839.706,754.869,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,matchanything,direct,0.9513,0.10851,47,64,5,homography,1.68,860.713,958.482,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#3,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,matchanything,direct,0.9513,0.10851,47,71,4,affine,1.72,1585.271,1324.367,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#4,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,matchanything,direct,0.9513,0.10851,47,100,4,affine,1.73,1220.267,1148.037,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#5,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,matchanything,direct,0.9513,0.10851,47,142,4,affine,1.70,3274.208,2652.685,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,matchanything,direct,0.9286,1.85714,61,1655,16,affine,0.16,1488.810,1301.206,0.000,0.000,0.000,0.016,1483.166,1295.952,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,matchanything,direct,0.5592,5.12007,22,370,5,homography,0.36,1123.867,917.095,0.000,0.000,0.000,0.000,,,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,matchanything,direct,0.5592,5.12007,33,215,4,affine,0.33,1086.588,869.339,0.000,0.000,0.000,0.000,,,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,matchanything,direct,0.5592,5.12007,46,360,3,affine,0.63,751.553,653.430,0.000,0.000,0.000,0.000,,,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,matchanything,direct,0.5592,5.12007,44,153,4,affine,0.66,1365.534,1453.107,0.000,0.000,0.000,0.000,,,ok,
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#0,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,56,,,,,,,,,,,,,failed,only 0 correspondences
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#1,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,56,,,,,,,,,,,,,failed,only 0 correspondences
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#2,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,56,,,,,,,,,,,,,failed,only 0 correspondences
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#3,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,matchanything,direct,,,56,,,,,,,,,,,,,failed,only 0 correspondences
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,matchanything,direct,0.6667,1.00000,20,22,5,affine,0.11,425.264,440.249,0.000,0.000,0.000,0.000,,,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,matchanything,direct,0.9226,0.46130,39,82,5,affine,0.28,241.376,254.779,0.000,0.000,0.000,0.000,,,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#2,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,matchanything,direct,0.9226,0.46130,39,21,5,homography,0.09,218.837,233.820,0.000,0.000,0.000,0.000,,,ok,
