pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error,rung,area_ratio,n_gt_inside
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.0742,1.00000,44,10000,383,affine@direct,0.57,1524.279,1656.489,0.000,0.000,0.000,0.000,1444.692,1566.566,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.0469,1.00000,44,10000,704,affine,0.58,1715.183,1686.296,0.000,0.000,0.000,0.000,1584.005,1610.248,ok,,0.02,0.0198,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.0469,1.00000,44,10000,619,affine@direct,0.56,1452.851,1416.448,0.000,0.000,0.000,0.000,1292.517,1363.470,ok,,0.02,0.0198,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.2357,1.00000,44,10000,5236,affine,0.62,14.927,12.446,0.000,0.023,0.182,0.409,29.037,15.674,ok,,0.5,0.4997,31
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.2357,1.00000,44,10000,3598,homography@direct+zoom,2.00,11.274,8.367,0.000,0.182,0.318,0.523,9.640,8.613,ok,,0.5,0.4997,31
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.1667,1.00000,44,10000,2237,affine,0.59,18.812,18.816,0.023,0.091,0.136,0.295,43.931,43.060,ok,,0.25,0.2494,11
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.1667,1.00000,44,10000,2250,affine@direct,1.26,22.168,23.300,0.023,0.045,0.136,0.250,50.718,58.048,ok,,0.25,0.2494,11
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.1055,1.00000,44,10000,745,affine,0.61,322.020,275.474,0.000,0.000,0.000,0.000,306.854,286.527,ok,,0.1,0.1001,6
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.1055,1.00000,44,10000,588,affine@direct+zoom,1.65,332.392,302.785,0.000,0.000,0.000,0.000,323.913,253.694,ok,,0.1,0.1001,6
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.0742,1.00000,44,10000,743,affine,0.58,435.966,375.645,0.000,0.000,0.000,0.000,360.663,388.276,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.0742,1.00000,44,10000,422,homography@direct+zoom,1.09,449.439,492.942,0.000,0.000,0.000,0.000,371.286,333.549,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.0469,1.00000,44,10000,1498,homography,0.58,1116.704,304.811,0.000,0.000,0.000,0.000,752.100,630.991,ok,,0.02,0.0198,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.0469,1.00000,44,10000,1838,homography@direct+zoom,2.15,509.386,476.271,0.000,0.000,0.000,0.000,837.534,719.471,ok,,0.02,0.0198,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.2357,1.00000,53,10000,2988,affine,0.60,12.917,11.309,0.019,0.075,0.189,0.377,14.219,11.069,ok,,0.5,0.4997,36
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.2357,1.00000,53,10000,4009,affine@direct+zoom,2.01,14.774,13.940,0.019,0.057,0.132,0.358,11.592,10.704,ok,,0.5,0.4997,36
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.1667,1.00000,53,10000,445,affine,0.58,279.017,280.851,0.000,0.000,0.000,0.000,217.863,192.312,ok,,0.25,0.2494,14
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.1667,1.00000,53,10000,403,affine@direct,0.62,198.269,197.717,0.000,0.000,0.000,0.000,214.151,214.411,ok,,0.25,0.2494,14
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.1055,1.00000,53,10000,356,affine,0.57,202.539,169.244,0.000,0.000,0.000,0.000,180.900,181.888,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.1055,1.00000,53,10000,342,homography@direct,1.12,883.927,271.886,0.000,0.000,0.000,0.000,154.777,147.197,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.0742,1.00000,53,10000,639,affine,0.57,673.145,687.380,0.000,0.000,0.000,0.000,598.749,610.459,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.0742,1.00000,53,10000,514,affine@direct,1.15,358.040,354.076,0.000,0.000,0.000,0.000,298.395,305.309,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.0469,1.00000,53,10000,1231,affine,0.62,2016.040,1902.163,0.000,0.000,0.000,0.000,2006.757,1902.016,ok,,0.02,0.0198,0
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.0469,1.00000,53,10000,1172,homography@direct,0.61,7570.101,2101.588,0.000,0.000,0.000,0.000,2148.645,2085.946,ok,,0.02,0.0198,0
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.2357,1.00000,53,10000,961,affine,0.62,27.936,24.624,0.000,0.057,0.094,0.302,39.657,18.914,ok,,0.5,0.4997,36
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.2357,1.00000,53,10000,961,affine@direct,1.35,27.806,26.191,0.000,0.057,0.075,0.264,36.297,26.901,ok,,0.5,0.4997,36
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.1667,1.00000,53,10000,345,affine,0.61,310.192,284.358,0.000,0.000,0.000,0.000,339.764,282.959,ok,,0.25,0.2494,14
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.1667,1.00000,53,10000,1635,affine@direct+zoom,2.56,12.094,11.504,0.000,0.075,0.094,0.358,43.272,25.353,ok,,0.25,0.2494,14
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.1055,1.00000,53,10000,842,affine,0.62,326.720,329.902,0.000,0.000,0.000,0.000,213.771,157.469,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.1055,1.00000,53,10000,652,homography@direct+zoom,2.27,1668.088,630.832,0.000,0.000,0.000,0.000,507.150,505.230,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.0742,1.00000,53,10000,882,affine,0.60,762.040,718.633,0.000,0.000,0.000,0.000,652.138,620.609,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.0742,1.00000,53,10000,645,affine@direct,1.14,587.364,588.834,0.000,0.000,0.000,0.000,535.750,492.829,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,direct,0.0469,1.00000,53,10000,747,affine,0.64,675.064,688.914,0.000,0.000,0.000,0.000,675.612,643.533,ok,,0.02,0.0198,0
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma,pyramid_v2,0.0469,1.00000,53,10000,1164,affine@direct+zoom,1.66,1964.954,1983.815,0.000,0.000,0.000,0.000,1800.025,1731.321,ok,,0.02,0.0198,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.7070,1.00000,24,10000,3112,affine,0.90,25.535,27.360,0.042,0.042,0.083,0.167,28.170,27.633,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.7070,1.00000,24,10000,3112,homography@direct,0.94,25.512,27.140,0.000,0.042,0.042,0.167,25.368,28.023,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.5000,1.00000,24,10000,480,affine,0.98,53.491,46.861,0.000,0.042,0.042,0.042,62.070,50.840,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.5000,1.00000,24,10000,1883,homography@direct+zoom,2.85,27.683,27.298,0.000,0.000,0.042,0.083,21.087,17.307,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.3164,1.00000,24,10000,242,homography,0.86,1213.919,1119.180,0.000,0.000,0.000,0.000,1212.813,1152.336,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.3164,1.00000,24,10000,161,affine@direct,0.88,994.585,874.258,0.000,0.000,0.000,0.000,998.953,893.623,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.2236,1.00000,24,10000,148,homography,0.75,1610.383,885.177,0.000,0.000,0.000,0.000,1377.463,1420.312,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.2236,1.00000,24,10000,230,homography@direct,1.48,12748.823,928.422,0.000,0.000,0.000,0.000,753.414,774.614,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.1416,1.00000,24,10000,771,affine,0.69,1142.249,1186.461,0.000,0.000,0.000,0.000,1109.993,1070.516,ok,,0.02,0.0200,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.1416,1.00000,24,10000,358,homography@direct,1.24,1007.274,981.614,0.000,0.000,0.000,0.000,890.060,792.265,ok,,0.02,0.0200,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.7070,1.00000,24,10000,2110,homography,0.92,24.171,25.360,0.000,0.042,0.042,0.167,30.278,29.650,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.7070,1.00000,24,10000,2063,affine@direct,0.96,25.047,27.141,0.000,0.042,0.083,0.125,25.328,27.998,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.5000,1.00000,24,10000,1070,affine,0.89,27.511,28.393,0.042,0.042,0.042,0.083,43.589,36.130,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.5000,1.00000,24,10000,1123,affine@direct,1.85,27.570,28.276,0.000,0.042,0.042,0.083,45.215,35.485,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.3164,1.00000,24,10000,376,affine,0.82,564.434,539.632,0.000,0.000,0.000,0.000,549.024,498.712,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.3164,1.00000,24,10000,368,affine@direct,1.74,590.242,566.142,0.000,0.000,0.000,0.000,588.190,564.664,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.2236,1.00000,24,10000,284,affine,0.73,621.216,535.829,0.000,0.000,0.000,0.000,535.221,509.086,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.2236,1.00000,24,10000,2963,affine@direct+zoom,2.92,616.346,443.641,0.000,0.000,0.000,0.000,600.854,430.073,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.1416,1.00000,24,10000,157,affine,0.70,5591.981,5043.144,0.000,0.000,0.000,0.000,5596.659,5027.357,ok,,0.02,0.0200,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.1416,1.00000,24,10000,167,affine@direct,0.73,5795.292,5328.736,0.000,0.000,0.000,0.000,5785.730,5326.795,ok,,0.02,0.0200,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.7070,1.00000,24,10000,1539,homography,0.98,33.884,33.874,0.000,0.000,0.000,0.083,33.032,31.051,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.7070,1.00000,24,10000,1539,affine@direct,1.04,33.979,35.001,0.000,0.000,0.000,0.042,29.396,29.170,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.5000,1.00000,24,10000,165,affine,0.88,961.400,934.592,0.000,0.000,0.000,0.000,962.109,952.322,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.5000,1.00000,24,10000,130,affine@direct,0.91,4289.264,4394.620,0.000,0.000,0.000,0.000,4209.333,4306.084,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.3164,1.00000,24,10000,77,homography,0.84,4178.241,2572.102,0.000,0.000,0.000,0.000,2867.768,2805.464,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.3164,1.00000,24,10000,56,affine@direct,0.87,2633.621,2777.905,0.000,0.000,0.000,0.000,2601.571,2640.622,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.2236,1.00000,24,10000,751,homography,0.75,820.733,832.913,0.000,0.000,0.000,0.000,458.965,468.428,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.2236,1.00000,24,10000,1787,homography@direct+zoom,2.60,258.830,243.638,0.000,0.000,0.000,0.000,336.497,266.237,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.1416,1.00000,24,10000,819,affine,0.76,386.464,357.682,0.000,0.000,0.000,0.000,442.669,439.640,ok,,0.02,0.0200,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.1416,1.00000,24,10000,1062,affine@direct+zoom,2.53,270.045,251.890,0.000,0.000,0.000,0.000,231.948,218.930,ok,,0.02,0.0200,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.7070,1.00000,17,10000,2023,homography,0.92,16.307,15.058,0.000,0.118,0.118,0.294,16.882,10.759,ok,,0.5,0.5000,8
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.7070,1.00000,17,10000,1291,homography@direct,0.99,180.035,186.083,0.000,0.000,0.000,0.000,171.445,181.571,ok,,0.5,0.5000,8
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.5000,1.00000,17,10000,1628,affine,0.98,22.820,22.831,0.000,0.000,0.000,0.118,27.906,20.347,ok,,0.25,0.2500,5
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.5000,1.00000,17,10000,1916,affine@direct+zoom,3.00,15.386,16.270,0.000,0.000,0.118,0.294,16.567,17.467,ok,,0.25,0.2500,5
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.3164,1.00000,17,10000,123,homography,0.82,3224.384,684.957,0.000,0.000,0.000,0.000,680.713,769.976,ok,,0.1,0.1000,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.3164,1.00000,17,10000,193,homography@direct+zoom,2.50,739.930,537.940,0.000,0.000,0.000,0.000,541.707,499.165,ok,,0.1,0.1000,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.2236,1.00000,17,10000,294,affine,0.80,313.186,308.041,0.000,0.000,0.000,0.000,339.748,341.023,ok,,0.05,0.0500,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.2236,1.00000,17,10000,403,homography@direct+zoom,2.89,30013.420,222.819,0.000,0.000,0.000,0.000,213.770,205.831,ok,,0.05,0.0500,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.1416,1.00000,17,10000,468,homography,0.68,63581.871,3115.178,0.000,0.000,0.000,0.000,1192.596,1236.277,ok,,0.02,0.0200,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.1416,1.00000,17,10000,970,affine@direct+zoom,2.09,532.344,567.444,0.000,0.000,0.000,0.000,628.923,596.971,ok,,0.02,0.0200,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.7070,1.00000,17,10000,3894,affine,0.87,186.995,192.999,0.000,0.000,0.000,0.000,175.889,182.180,ok,,0.5,0.5000,8
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.7070,1.00000,17,10000,3865,affine@direct,0.92,187.521,193.374,0.000,0.000,0.000,0.000,179.586,185.090,ok,,0.5,0.5000,8
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,direct,0.5000,1.00000,17,10000,355,homography,0.88,991.684,849.694,0.000,0.000,0.000,0.000,464.752,482.919,ok,,0.25,0.2500,5
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma,pyramid_v2,0.5000,1.00000,17,10000,675,affine@direct+zoom,3.77,75.647,76.823,0.000,0.000,0.000,0.059,75.523,77.685,ok,,0.25,0.2500,5
