pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error,rung,area_ratio,n_gt_inside
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1667,1.00000,26,10000,5042,homography@direct+zoom,2.28,8.699,7.986,0.000,0.192,0.308,0.731,12.630,9.385,ok,,0.25,0.2494,10
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1055,1.00000,26,10000,980,affine,0.57,1014.573,985.895,0.000,0.000,0.000,0.000,969.084,906.690,ok,,0.1,0.1001,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1055,1.00000,26,10000,923,homography@direct,0.54,1281.487,1190.921,0.000,0.000,0.000,0.000,1130.497,1075.082,ok,,0.1,0.1001,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0742,1.00000,26,10000,794,affine,0.53,1354.364,1378.730,0.000,0.000,0.000,0.000,1356.236,1482.188,ok,,0.05,0.0499,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0742,1.00000,26,10000,533,affine@direct+zoom,1.46,1636.660,1457.909,0.000,0.000,0.000,0.000,1556.821,1412.402,ok,,0.05,0.0499,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0469,1.00000,26,10000,1544,homography,0.52,2752.139,2384.595,0.000,0.000,0.000,0.000,2267.567,2212.319,ok,,0.02,0.0198,1
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0469,1.00000,26,10000,1581,homography@direct,0.54,2999.097,2277.936,0.000,0.000,0.000,0.000,2306.269,2252.008,ok,,0.02,0.0198,1
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2357,1.00000,26,10000,3205,affine,0.61,9.622,7.225,0.000,0.077,0.346,0.577,12.678,11.945,ok,,0.5,0.4997,21
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2357,1.00000,26,10000,4414,homography@direct,1.24,8.357,5.748,0.000,0.192,0.423,0.692,7.096,6.102,ok,,0.5,0.4997,21
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1667,1.00000,26,10000,3065,affine,0.57,12.262,7.688,0.038,0.115,0.385,0.538,12.509,9.095,ok,,0.25,0.2494,10
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1667,1.00000,26,10000,4414,homography@direct+zoom,2.25,8.057,6.228,0.038,0.077,0.308,0.769,13.937,9.999,ok,,0.25,0.2494,10
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1055,1.00000,26,10000,641,affine,0.57,464.590,468.113,0.000,0.000,0.000,0.000,482.712,470.212,ok,,0.1,0.1001,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1055,1.00000,26,10000,606,affine@direct,1.18,464.470,477.236,0.000,0.000,0.000,0.000,499.354,480.993,ok,,0.1,0.1001,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0742,1.00000,26,10000,604,affine,0.53,534.211,499.637,0.000,0.000,0.000,0.000,540.451,475.299,ok,,0.05,0.0499,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0742,1.00000,26,10000,1145,homography@direct+zoom,1.67,1732.878,559.366,0.000,0.000,0.000,0.000,472.119,459.153,ok,,0.05,0.0499,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0469,1.00000,26,10000,1513,homography,0.51,1606.377,1335.491,0.000,0.000,0.000,0.000,1499.262,1513.108,ok,,0.02,0.0198,1
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0469,1.00000,26,10000,1463,homography@direct,1.05,1864.083,1404.024,0.000,0.000,0.000,0.000,1534.593,1553.582,ok,,0.02,0.0198,1
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2357,1.00000,44,10000,5773,affine,0.58,12.718,8.682,0.045,0.114,0.205,0.523,7.162,4.160,ok,,0.5,0.4997,31
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2357,1.00000,44,10000,5794,affine@direct,1.21,12.378,9.094,0.023,0.159,0.205,0.545,7.598,5.499,ok,,0.5,0.4997,31
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1667,1.00000,44,10000,3366,affine,0.58,11.562,10.481,0.023,0.114,0.205,0.477,14.144,11.569,ok,,0.25,0.2494,11
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1667,1.00000,44,10000,3957,homography@direct,1.12,11.087,9.558,0.000,0.114,0.250,0.545,14.278,10.826,ok,,0.25,0.2494,11
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1055,1.00000,44,10000,1170,homography,0.55,551.916,563.056,0.000,0.000,0.000,0.000,467.971,452.611,ok,,0.1,0.1001,6
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1055,1.00000,44,10000,1072,affine@direct,0.56,606.749,582.913,0.000,0.000,0.000,0.000,548.039,524.316,ok,,0.1,0.1001,6
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0742,1.00000,44,10000,1374,affine,0.54,911.674,937.127,0.000,0.000,0.000,0.000,890.075,925.080,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0742,1.00000,44,10000,1211,affine@direct,0.55,887.001,914.840,0.000,0.000,0.000,0.000,869.663,916.045,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0469,1.00000,44,10000,1422,affine,0.57,2910.091,2744.014,0.000,0.000,0.000,0.000,2942.211,2754.968,ok,,0.02,0.0198,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0469,1.00000,44,10000,1332,affine@direct,0.60,2986.327,2808.420,0.000,0.000,0.000,0.000,2984.783,2783.101,ok,,0.02,0.0198,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2357,1.00000,44,10000,5094,affine,0.56,12.304,9.841,0.023,0.114,0.250,0.500,10.495,8.376,ok,,0.5,0.4997,31
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2357,1.00000,44,10000,5179,affine@direct,1.22,12.998,10.838,0.023,0.159,0.227,0.432,12.254,8.496,ok,,0.5,0.4997,31
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1667,1.00000,44,10000,3231,affine,0.56,13.118,10.011,0.045,0.159,0.205,0.500,19.668,22.046,ok,,0.25,0.2494,11
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1667,1.00000,44,10000,5285,homography@direct+zoom,1.72,10.766,9.923,0.023,0.136,0.295,0.500,24.148,23.262,ok,,0.25,0.2494,11
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1055,1.00000,44,10000,422,homography,0.56,2257.562,1495.668,0.000,0.000,0.000,0.000,1267.863,1028.143,ok,,0.1,0.1001,6
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1055,1.00000,44,10000,431,affine@direct,0.53,1101.531,1074.567,0.000,0.000,0.000,0.000,1126.718,1101.078,ok,,0.1,0.1001,6
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0742,1.00000,44,10000,989,homography,0.51,1045.786,897.402,0.000,0.000,0.000,0.000,1040.060,1104.144,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0742,1.00000,44,10000,698,homography@direct,0.52,8109.445,810.704,0.000,0.000,0.000,0.000,1120.858,1172.894,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0469,1.00000,44,10000,744,homography,0.52,1194.210,1096.372,0.000,0.000,0.000,0.000,1205.713,1216.561,ok,,0.02,0.0198,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0469,1.00000,44,10000,876,affine@direct,1.09,929.913,967.849,0.000,0.000,0.000,0.000,1151.701,1141.035,ok,,0.02,0.0198,3
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2357,1.00000,53,10000,4217,affine,0.55,12.171,10.665,0.019,0.113,0.208,0.491,9.207,6.198,ok,,0.5,0.4997,36
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2357,1.00000,53,10000,5082,affine@direct+zoom,2.40,15.846,8.998,0.000,0.113,0.302,0.528,10.814,7.490,ok,,0.5,0.4997,36
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1667,1.00000,53,10000,1889,affine,0.54,13.146,9.340,0.000,0.113,0.170,0.528,26.783,16.934,ok,,0.25,0.2494,14
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1667,1.00000,53,10000,1927,affine@direct,1.13,13.119,9.120,0.019,0.151,0.170,0.509,23.195,16.912,ok,,0.25,0.2494,14
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1055,1.00000,53,10000,1093,affine,0.56,399.299,421.311,0.000,0.000,0.000,0.000,424.279,425.364,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1055,1.00000,53,10000,1128,affine@direct,0.53,452.421,446.137,0.000,0.000,0.000,0.000,476.005,481.660,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0742,1.00000,53,10000,872,affine,0.54,1241.571,1286.439,0.000,0.000,0.000,0.000,1203.034,1203.328,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0742,1.00000,53,10000,1002,affine@direct,0.53,1231.674,1250.642,0.000,0.000,0.000,0.000,1175.634,1124.769,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0469,1.00000,53,10000,1288,affine,0.51,1162.603,1223.798,0.000,0.000,0.000,0.000,1213.844,1251.287,ok,,0.02,0.0198,0
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0469,1.00000,53,10000,1317,affine@direct,0.53,1865.378,1714.595,0.000,0.000,0.000,0.000,1919.673,1725.485,ok,,0.02,0.0198,0
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2357,1.00000,53,10000,2997,affine,0.59,14.764,8.731,0.019,0.057,0.151,0.509,7.809,5.718,ok,,0.5,0.4997,36
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2357,1.00000,53,10000,2791,affine@direct+zoom,1.85,16.711,9.525,0.019,0.094,0.245,0.509,14.600,7.196,ok,,0.5,0.4997,36
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1667,1.00000,53,10000,351,homography,0.61,1629.670,252.447,0.000,0.000,0.000,0.019,205.989,223.367,ok,,0.25,0.2494,14
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1667,1.00000,53,10000,4578,homography@direct+zoom,2.26,9.585,7.169,0.019,0.151,0.264,0.585,29.253,27.024,ok,,0.25,0.2494,14
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1055,1.00000,53,10000,314,homography,0.55,944.701,376.097,0.000,0.000,0.000,0.000,224.272,229.363,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1055,1.00000,53,10000,471,homography@direct,0.52,21899.472,1156.449,0.000,0.000,0.000,0.000,949.925,919.580,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0742,1.00000,53,10000,1511,homography,0.51,965.014,556.450,0.000,0.000,0.000,0.000,755.034,719.447,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0742,1.00000,53,10000,1320,affine@direct,1.06,632.712,582.478,0.000,0.000,0.000,0.000,739.571,744.276,ok,,0.05,0.0499,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0469,1.00000,53,10000,1433,affine,0.55,3292.124,3375.857,0.000,0.000,0.000,0.000,3310.268,3416.254,ok,,0.02,0.0198,0
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0469,1.00000,53,10000,1553,affine@direct,0.53,3303.997,3385.101,0.000,0.000,0.000,0.000,3345.294,3476.480,ok,,0.02,0.0198,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.7070,1.00000,24,10000,1686,affine,0.86,20.347,15.896,0.000,0.000,0.042,0.250,19.125,15.163,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.7070,1.00000,24,10000,1580,homography@direct,0.95,22.889,22.537,0.000,0.083,0.083,0.250,19.271,15.665,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.5000,1.00000,24,10000,1754,homography,0.89,30.450,32.907,0.000,0.000,0.000,0.125,31.118,34.039,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.5000,1.00000,24,10000,1853,homography@direct+zoom,2.73,51.991,35.982,0.000,0.042,0.042,0.125,25.905,23.214,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.3164,1.00000,24,10000,938,affine,0.84,46.887,42.586,0.000,0.000,0.000,0.042,63.448,56.024,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.3164,1.00000,24,10000,953,affine@direct,1.63,42.604,37.090,0.000,0.083,0.083,0.083,60.728,54.692,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.2236,1.00000,24,10000,1332,affine,0.71,2782.388,2813.712,0.000,0.000,0.000,0.000,2641.049,2592.599,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.2236,1.00000,24,10000,1180,affine@direct,0.76,2762.239,2801.763,0.000,0.000,0.000,0.000,2669.905,2642.005,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.1416,1.00000,24,10000,1094,affine,0.66,841.073,778.567,0.000,0.000,0.000,0.000,937.082,886.939,ok,,0.02,0.0200,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.1416,1.00000,24,10000,1097,affine@direct,1.29,844.777,764.406,0.000,0.000,0.000,0.000,946.848,891.538,ok,,0.02,0.0200,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.7070,1.00000,24,10000,1322,affine,0.86,19.161,22.370,0.000,0.042,0.167,0.292,18.179,18.751,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.7070,1.00000,24,10000,1478,homography@direct,0.93,21.661,18.488,0.000,0.000,0.083,0.167,19.831,18.059,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.5000,1.00000,24,10000,885,affine,0.88,86.742,61.392,0.000,0.000,0.000,0.042,41.247,38.450,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.5000,1.00000,24,10000,1066,homography@direct,0.88,114.143,72.165,0.000,0.000,0.000,0.042,118.294,79.741,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.3164,1.00000,24,10000,633,affine,0.79,53.289,53.455,0.000,0.000,0.000,0.042,76.132,66.675,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.3164,1.00000,24,10000,735,affine@direct,0.81,1630.976,1599.305,0.000,0.000,0.000,0.000,1611.474,1594.235,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.2236,1.00000,24,10000,883,affine,0.73,3621.898,3576.606,0.000,0.000,0.000,0.000,3368.888,3375.528,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.2236,1.00000,24,10000,866,affine@direct,0.74,3620.938,3549.974,0.000,0.000,0.000,0.000,3433.596,3441.967,ok,,0.05,0.0500,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,ma_roma_ft,direct,0.1416,1.00000,24,10000,455,homography,0.65,1600.846,1655.391,0.000,0.000,0.000,0.000,1652.085,1723.783,ok,,0.02,0.0200,0
